MlsNumber,Lat,Lng,City,BuyPrice,ConstructionYear,GenreCode,CatgCode,WalkScore,NbPieces,NbChambres,NbSallesEaux,NbSallesBains,NbFoyerPoele,NbEquipements,NbGarages,NbStationnements,NbPiscines,NbBordEaux,NbAnimals,NbCultures,IsNewPrice,IsNew,RevenuBrutPotentiel
18033905,45.48294262,-73.63042474,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),328000,1930,AP,COP,96,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
18058827,45.4963577,-73.61740554,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),262900,2012,AP,COP,91,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18129909,45.474156,-73.61074,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),749000,,AP,COP,93,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0
18206767,45.46730928,-73.62833261,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),625000,1920,ME,UNI,85,7,4,1,1,1,0,0,1,0,0,0,0,0,0,0
18212428,45.4796,-73.61826,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),898000,1924,ME,UNI,86,7,4,1,2,0,0,1,1,2,0,0,0,0,0,0
18223220,45.483176,-73.635968,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),469000,,AP,COP,90,6,3,0,1,1,0,0,1,0,0,0,0,0,0,0
18247180,45.47005271,-73.61175973,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),193375,,AP,COP,89,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18263979,45.49040417,-73.64573479,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),269000,,AP,COP,90,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0
18292587,45.49783674,-73.62810205,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),215000,1940,AP,COP,94,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
18308193,45.46116242,-73.62723544,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1800000,1954,C,PCI,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18308407,45.46257576,-73.62831659,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),385000,,AP,COP,69,3,3,0,2,0,0,1,1,0,0,0,0,0,0,0
18310583,45.47745237,-73.61658996,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),369000,1987,AP,COP,87,5,2,0,1,0,0,3,1,0,0,0,0,0,0,0
18313248,45.49303942,-73.61276887,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),169000,1957,AP,COP,63,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18354494,45.482824,-73.629758,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),395000,2007,VE,PCI,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18367984,45.4704625,-73.61536209,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),120000,1935,VE,PCI,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369158,45.467319,-73.621613,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),303954,,AP,COP,93,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18372618,45.51016186,-73.62425721,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),299900,1949,AP,COP,86,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0
18421016,45.471176,-73.61087,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),325000,,AP,COP,86,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18510125,45.47358,-73.636575,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),995000,1949,ME,UNI,87,8,4,1,2,0,0,2,2,0,0,0,0,0,0,0
18532595,45.50022603,-73.64902854,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),349900,2011,AP,COP,87,4,2,0,1,0,0,0,0,3,0,0,0,0,0,139608
18551972,45.493972,-73.611181,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),269000,1960,AP,COP,58,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0
18568875,45.562256,-73.524676,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),985000,2000,AP,COP,49,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18580450,45.486883,-73.626359,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),289000,1932,AP,COP,93,4,2,0,1,0,0,2,1,0,0,0,0,0,0,131328
18589364,45.50731438,-73.61933409,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),544000,1932,AP,COP,82,7,3,0,1,0,0,1,2,0,0,0,0,0,0,0
18615685,45.455474,-73.641614,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),450000,1950,ME,UNI,84,6,2,1,2,1,0,0,1,0,0,0,0,0,0,0
18618702,45.470143,-73.6118241,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),188790,,AP,COP,89,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18674668,45.49866747,-73.65288281,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),212000,2010,AP,COP,86,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18750066,45.47006776,-73.61188847,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),161660,,AP,COP,89,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18830028,45.536021,-73.578999,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),39000,,VE,PCI,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18865367,45.49730084,-73.65286963,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),389000,2013,AP,COP,86,4,2,0,2,0,0,1,1,4,0,0,0,0,0,0
18868841,45.47708474,-73.62424911,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),424000,1923,AP,COP,86,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0
18873628,45.50830071,-73.62194197,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),569000,1932,AP,COP,78,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0
18958160,45.49452359,-73.61034345,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),120000,1949,AP,COP,80,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18965558,45.49420978,-73.61245394,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),279000,1949,AP,COP,63,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18991401,45.478602,-73.628299,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),319000,1932,AP,COP,90,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0
18997409,45.479548,-73.615287,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),575000,1927,AP,COP,79,9,3,0,3,1,0,0,1,0,0,0,0,0,0,32760
19002063,45.49555383,-73.65091724,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1175000,,C,PCI,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19041660,45.50730932,-73.61731273,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),679000,1930,AP,COP,76,7,3,0,2,1,0,3,1,0,0,0,0,0,0,33108
19063084,45.45836812,-73.64701759,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),359000,1935,AP,COP,67,6,3,0,1,0,0,1,1,0,0,0,0,0,0,0
19073222,45.47020319,-73.61186701,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),260325,,AP,COP,89,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19113143,45.47934689,-73.62436295,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1200000,2005,C,PCI,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19179897,45.46692507,-73.62744852,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),285000,1910,AP,COP,87,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0
19194991,45.49378,-73.611011,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),135000,1946,AP,COP,58,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19254242,45.46687287,-73.65260124,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),309000,1986,AP,COP,80,5,2,0,2,0,0,1,1,1,0,0,0,0,0,0
19254743,45.46674313,-73.62911215,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),749000,1915,ME,UNI,86,10,4,0,2,1,0,0,0,0,0,0,0,0,0,0
19255792,45.503109,-73.63724,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),97000,,VE,PCI,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19271473,45.470143,-73.61173827,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),188100,,AP,COP,85,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19307365,45.472551,-73.625525,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),289900,1998,AP,COP,91,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19312504,45.46165357,-73.64288508,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),269000,1950,AP,COP,82,7,3,0,1,0,0,0,2,0,0,0,0,0,0,0
19317752,45.50137163,-73.6290463,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),189000,1952,AP,COP,91,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0
19318281,45.506224,-73.619437,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1329000,1910,ME,UNI,79,10,5,1,2,1,0,0,1,0,0,0,0,0,0,0
19422905,45.50680834,-73.61836278,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),739000,1932,AP,COP,78,7,3,0,3,1,0,2,2,0,0,0,0,0,0,0
19524185,45.46837,-73.610446,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),249900,2014,AP,COP,86,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19582268,45.51144942,-73.63282524,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),352500,,AP,COP,82,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0
19600823,45.49533546,-73.60746809,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),440000,2012,AP,COP,64,8,2,0,2,0,0,3,1,0,0,0,0,0,0,0
19619910,45.501354,-73.64624977,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),369900,2012,AP,COP,82,7,2,0,2,0,0,0,0,4,0,0,0,0,0,0
19643022,45.46917528,-73.60571623,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1500000,1947,C,PCI,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19662394,45.494243,-73.61187,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),189000,1948,AP,COP,63,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19667349,45.50128688,-73.62709271,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),375000,2004,AP,COP,91,6,3,0,2,0,0,3,1,0,0,0,0,0,0,0
19678886,45.50040351,-73.6487731,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),405000,2011,AP,COP,84,6,3,1,1,0,0,0,1,4,0,0,0,0,0,23700
19698278,45.494612,-73.60981,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),125000,1947,AP,COP,75,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19734686,45.46311756,-73.62810202,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),352381,2013,AP,COP,84,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0
19753803,45.473624,-73.636645,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),495000,1949,ME,UNI,68,8,4,0,2,0,0,0,1,0,0,0,0,0,0,31800
19756646,45.46268,-73.62671,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),33500,,VE,PCI,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19770300,45.49631257,-73.617427,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),279900,2012,AP,COP,91,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19780885,45.49948255,-73.62208477,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),439500,1927,AP,COP,92,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19796357,45.461132,-73.656893,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),549000,2002,ME,UNI,73,9,4,1,3,1,0,0,2,0,0,0,0,0,0,19380
19802047,45.49626344,-73.61708985,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),399000,2013,AP,COP,91,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19806902,45.46459457,-73.62160568,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),190000,2005,AP,COP,81,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19821928,45.465565,-73.614608,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),199000,2012,AP,COP,76,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19841137,45.47660793,-73.61054786,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1249000,,ME,UNI,87,14,5,1,3,0,0,1,2,0,0,0,0,0,0,0
19908514,45.499231,-73.648698,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),599000,2011,AP,COP,87,5,3,0,2,0,0,0,1,3,0,0,0,0,0,0
19933508,45.46280957,-73.62841845,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),223000,,AP,COP,85,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0
19976180,45.49991429,-73.64824136,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),479000,2012,AP,COP,87,7,2,0,2,0,0,3,1,2,0,0,0,0,0,0
20046820,45.49872012,-73.65246145,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),209000,2009,AP,COP,86,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33048
20068441,45.512068,-73.624523,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),595000,1989,AP,COP,83,6,2,0,2,0,0,3,1,2,0,0,0,0,0,36240
20076051,45.503407,-73.657075,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),599990,1966,ME,UNI,78,8,3,1,2,0,0,2,2,0,0,0,0,0,0,32400
20080466,45.474726,-73.630232,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),569000,1932,AP,COP,77,11,5,0,2,0,0,1,2,0,0,0,0,0,0,0
20155057,45.47631849,-73.61501886,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),739000,2010,AP,COP,90,7,3,0,2,0,0,1,1,0,0,0,0,0,0,0
20201695,45.47005271,-73.61173827,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),185535,,AP,COP,85,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20285340,45.49985601,-73.64761909,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),560000,2012,AP,COP,86,6,3,0,2,0,0,0,1,3,0,0,0,0,0,0
20295291,45.46810685,-73.61314058,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),219900,2011,AP,COP,81,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
20295994,45.51073295,-73.62258463,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),519000,1985,AP,COP,84,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0
20332392,45.47498355,-73.64071369,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),469000,1956,ME,UNI,78,6,3,1,1,0,0,1,1,0,0,0,0,0,0,27420
20364992,45.48769045,-73.62618685,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),299000,1939,AP,COP,93,8,2,0,1,0,0,1,1,0,0,0,0,0,0,0
20407281,45.4925038,-73.61189219,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),149900,,AP,COP,47,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20436054,45.484315,-73.635786,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),659000,1935,AP,COP,85,7,3,0,2,1,0,1,1,0,0,0,0,0,0,0
20458647,45.46003085,-73.63788471,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1125000,1945,ME,UNI,77,13,4,1,2,1,0,3,2,0,0,0,0,0,0,0
20494841,45.472857,-73.611622,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),89900,1968,VE,PCI,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20535419,45.464697,-73.636872,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),227000,2002,AP,COP,85,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0
20540163,45.50107711,-73.63236146,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),78800,2013,VE,PCI,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20592807,45.497455,-73.626923,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),545000,2008,AP,COP,94,9,3,0,2,1,0,0,1,0,0,0,0,0,0,44100
20667631,45.51245732,-73.61869088,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),2800000,1957,ME,UNI,80,11,5,1,4,1,0,3,2,1,0,0,0,0,0,0
20731675,45.46300522,-73.62854719,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),174000,,AP,COP,85,3,1,0,1,0,0,1,1,0,0,0,0,0,0,128964
20770926,45.50032022,-73.65254194,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),324500,2008,AP,COP,70,7,3,0,1,0,0,0,1,0,0,0,0,0,0,0
20783300,45.46624285,-73.65301363,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),279000,1982,AP,COP,80,5,2,1,1,0,0,3,1,5,0,0,0,0,0,0
20791470,45.4963577,-73.61740554,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),254900,2012,AP,COP,91,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20804445,45.47124146,-73.61998373,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),995000,1952,ME,UNI,93,13,3,1,2,0,0,0,1,0,0,0,0,0,0,0
20807156,45.51113353,-73.62215547,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),548000,1985,AP,COP,81,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0
20902850,45.48248209,-73.62998988,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),54000,,VE,PCI,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30840
20924283,45.487115,-73.635971,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1299000,1952,C,PCI,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20971520,45.48232,-73.630468,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),19000,,VE,PCI,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004445,45.49361082,-73.61248827,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),195000,1950,AP,COP,63,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21005992,45.497455,-73.626923,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),310000,2008,AP,COP,94,5,1,0,1,0,0,2,1,0,0,0,0,0,0,0
21071222,45.49593951,-73.61616611,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),349900,1975,AP,COP,88,5,2,0,2,0,0,1,1,3,0,0,0,0,0,0
21075937,45.50379256,-73.61848119,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),279000,,AP,COP,76,4,3,0,1,0,0,0,0,0,0,0,0,0,0,30000
21165797,45.51104542,-73.61932178,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),639000,1983,AP,COP,76,5,2,0,2,0,0,1,1,0,0,0,0,0,0,0
21228901,45.46286977,-73.62852573,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),192000,,AP,COP,85,3,1,0,1,0,0,1,1,0,0,0,0,0,0,82200
21232768,45.47052959,-73.62725973,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),899000,,C,PCI,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21249114,45.46685027,-73.63611004,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),419000,1953,ME,UNI,86,7,4,1,1,0,0,1,2,0,0,0,0,0,0,0
21255851,45.50770851,-73.61919867,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),649000,1930,AP,COP,78,14,2,1,2,1,0,2,2,0,0,0,0,0,0,0
21291593,45.51457011,-73.62992909,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),495000,1962,AP,COP,82,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0
21316295,45.49668553,-73.65230734,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),319900,2011,AP,COP,87,7,2,0,2,0,0,2,1,4,0,0,0,0,0,0
21388394,45.49957586,-73.64883187,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),439000,2013,AP,COP,87,5,2,0,2,0,0,3,1,3,0,0,0,0,0,0
21393030,45.4781979,-73.61576752,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),399000,1915,AP,COP,92,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
21441544,45.47629877,-73.62262501,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),395000,2007,VE,PCI,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21452672,45.504179,-73.64209,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),925000,1974,C,PCI,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
21458596,45.512068,-73.624523,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),399000,1989,AP,COP,83,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0
21545387,45.50052682,-73.6492753,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),469900,2010,AP,COP,77,7,2,0,2,0,0,2,1,3,0,0,0,0,0,0
21575625,45.46941545,-73.62870812,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),25000,,VE,PCI,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21590714,45.50039,-73.651851,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),234000,2008,AP,COP,76,5,1,0,1,0,0,3,1,0,0,0,0,0,0,0
21723959,45.467319,-73.621613,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),222432,,AP,COP,93,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21782648,45.46691755,-73.62756653,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),189000,1910,AP,COP,87,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21866579,45.46817051,-73.63797394,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),339000,2000,AP,COP,84,5,3,1,1,0,0,0,1,0,0,0,0,0,0,51600
21876472,45.51238361,-73.6200913,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),1049000,1986,AP,COP,80,5,2,0,2,0,0,2,1,0,0,0,0,0,0,0
21890218,45.497507,-73.626878,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),349000,2008,AP,COP,94,4,2,0,1,0,0,2,1,0,0,0,0,0,0,13200
21925893,45.49942546,-73.64861729,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),549000,2013,AP,COP,87,5,3,0,2,0,0,0,1,3,0,0,0,0,0,0
21946239,45.45978548,-73.65681835,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),299000,2003,AP,COP,73,8,2,0,2,0,0,1,2,0,0,0,0,0,0,0
21949138,45.49315657,-73.63288164,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),999000,1935,ME,UNI,93,12,7,0,3,0,0,2,2,0,0,0,0,0,0,0
22005790,45.45457369,-73.64146313,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),298000,2011,AP,COP,83,4,2,0,1,0,0,2,1,0,0,0,0,0,0,0
22029895,45.478937,-73.611741,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),995000,1920,ME,UNI,89,10,4,1,2,0,0,2,2,0,0,0,0,0,0,69600
22072130,45.48481145,-73.63689107,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),759000,1935,AP,COP,85,10,3,0,3,1,0,2,1,0,0,0,0,0,0,38400
22101632,45.478602,-73.628299,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),309000,1932,AP,COP,90,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0
22128923,45.4754123,-73.61688417,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),891000,1910,AP,COP,91,10,5,0,4,1,0,2,1,0,0,0,0,0,0,0
22233370,45.5138354,-73.63238642,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),649000,2000,ME,UNI,82,6,4,1,2,1,0,0,1,0,0,0,0,0,0,28800
22302511,45.49785303,-73.62253511,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),374990,1924,AP,COP,94,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0
22359338,45.458202,-73.644514,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),419000,1948,ME,UNI,78,10,3,1,1,0,0,0,1,0,0,0,0,0,1,0
22398470,45.51128997,-73.63286883,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),382500,,AP,COP,82,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0
22417050,45.511692,-73.618957,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),669000,1983,AP,COP,78,5,2,0,2,0,0,2,1,0,0,0,0,0,0,33780
22424187,45.49922433,-73.64808043,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),279000,2012,AP,COP,87,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0
22427084,45.46588537,-73.62974236,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),295000,2009,AP,COP,86,5,2,0,1,0,0,5,1,0,0,0,0,0,0,0
22517811,45.490059,-73.644563,C̫te-des-Neiges/Notre-Dame-de-Gr̢ce (Montr̩al),219500,1981,AP,COP,89,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0
